,Unnamed: 0,Uber Type,Origin Region,Destination Region,Origin Latitude,Origin Longitude,Destination Latitude,Destination Longitude,Journey Distance(m),Departure Date,Departure Time,Travel Time(s),Arrival Time,Fare$
167,ID3193841203,1,7.0,3.0,-37.8618349,144.90571599999998,-37.8177501,144.99180180000002,9852.0,2018-05-18,11:46:19,3210.659999999999,12:39:49,17.47
168,ID1807212196,0,2.0,5.0,-37.822891,144.9364294,-37.8073409,144.9364254,2775.0,2018-07-11,00:33:50,674.16,00:45:04,13.63
169,ID1260725627,0,5.0,4.0,-37.805072499999994,144.9277251,-37.8054305,144.99956369999998,7367.0,2018-06-20,20:06:32,1917.12,20:38:29,12.07
170,ID1546431038,0,4.0,1.0,-37.800455799999995,144.9901827,-37.81264,144.9651106,3206.0,2018-05-03,00:11:10,778.32,00:24:08,11.9
171,ID1805950750,0,7.0,5.0,-37.8618349,144.90571599999998,-37.8030876,144.9296926,11371.0,2018-02-09,19:12:14,3513.8999999999987,20:10:47,14.63
172,ID3592546881,1,2.0,5.0,-37.81868370000001,144.9427816,-37.8000203,144.92842819999998,3126.0,2018-05-10,05:31:25,725.5199999999999,05:43:30,16.6
173,ID1959463567,0,3.0,6.0,-37.8192448,145.0052222,-37.7738026,144.98364660000001,10594.0,2018-05-18,18:10:44,3222.240000000001,19:04:26,10.92
174,ID3198565330,1,6.0,4.0,-37.7874421,144.9804091,-37.8063852,145.01003269999998,4677.0,2018-03-17,08:45:13,1215.66,09:05:28,14.86
175,ID3589604721,1,9.0,1.0,-38.1109156,144.65417250000002,-37.8116708,144.9527928,42880.0,2018-07-18,01:49:47,10364.880000000008,04:42:31,57.66
176,ID3641719115,1,6.0,4.0,-37.7908183,144.9857929,-37.8048211,144.993781,2354.0,2018-06-20,00:25:39,576.78,00:35:15,15.35
177,ID3177072419,1,8.0,2.0,-37.8158343,145.04645,-37.8254121,144.95301630000003,9103.0,2018-07-05,21:21:17,2672.699999999999,22:05:49,24.61
178,ID3841509851,1,3.0,1.0,-37.8183459,144.9793004,-37.816412400000004,144.95580280000001,2547.0,2018-01-10,09:44:48,612.0600000000002,09:55:00,6.43
179,ID1328595966,0,3.0,7.0,-37.8239891,144.9846665,-37.8618349,144.90571599999998,8842.0,2018-05-16,10:32:42,2932.44,11:21:34,8.96
180,ID1417529712,0,1.0,5.0,-37.8073143,144.97332240000003,-37.800219899999995,144.93491930000002,5773.0,2018-04-20,20:33:28,1465.0800000000004,20:57:53,8.53
181,ID1918331283,0,7.0,8.0,-37.8618349,144.90571599999998,-37.807202000000004,145.0266373,13986.0,2018-01-14,18:43:18,4292.399999999998,19:54:50,16.41
182,ID3942610653,1,2.0,9.0,-37.8110018,144.92660890000002,-38.1109156,144.65417250000002,43808.0,2018-02-01,03:55:35,10507.74,06:50:42,58.35
183,ID5575311507,2,6.0,9.0,-37.7907967,144.985865,-38.1109156,144.65417250000002,47193.0,2018-07-06,12:44:09,11530.62,15:56:19,790.23
184,ID5180410566,2,3.0,9.0,-37.8185597,144.99917230000003,-38.1109156,144.65417250000002,46702.0,2018-07-13,20:41:27,11336.82,23:50:23,778.55
185,ID3130522574,1,3.0,9.0,-37.822465,145.0058954,-38.1109156,144.65417250000002,47431.0,2018-06-23,08:01:21,11395.38,11:11:16,59.39
186,ID3230556880,1,4.0,5.0,-37.803363299999994,145.01106240000001,-37.813111,144.9335591,8506.0,2018-02-26,04:19:50,2259.959999999999,04:57:29,24.31
187,ID1372761346,0,8.0,7.0,-37.807202000000004,145.0266373,-37.8618349,144.90571599999998,13986.0,2018-04-03,17:21:57,4298.280000000002,18:33:35,12.88
188,ID3631230143,1,4.0,1.0,-37.81632329999999,145.00858080000003,-37.805314,144.9416774,6576.0,2018-02-10,17:17:22,1621.0800000000006,17:44:23,20.48
189,ID1642689948,0,9.0,2.0,-38.1109156,144.65417250000002,-37.8234064,144.93784730000002,43067.0,2018-07-24,14:34:11,10411.559999999998,17:27:42,21.67
190,ID1407464235,0,9.0,4.0,-38.1109156,144.65417250000002,-37.8132093,145.01444419999999,48333.0,2018-01-07,17:09:47,11717.52000000001,20:25:04,24.95
191,ID3566173474,1,1.0,4.0,-37.8084919,144.94879609999998,-37.8032475,144.9890489,4223.0,2018-03-12,06:05:03,1049.0400000000004,06:22:32,10.06
192,ID1230180926,0,9.0,3.0,-38.1109156,144.65417250000002,-37.8099791,144.9952351,46487.0,2018-01-27,19:17:40,11135.460000000005,22:23:15,25.74
193,ID1552005829,0,6.0,4.0,-37.773845,144.9836895,-37.8118495,145.0003956,6756.0,2018-07-14,16:37:37,1487.8800000000006,17:02:24,11.95
194,ID3535601159,1,2.0,6.0,-37.815309,144.9459185,-37.7907967,144.985865,5290.0,2018-07-22,10:57:01,1402.62,11:20:23,14.41
195,ID5733258800,2,1.0,4.0,-37.8208463,144.9572681,-37.815371899999995,145.0090574,5144.0,2018-04-13,15:03:12,1290.1200000000003,15:24:42,107.38
196,ID1678531264,0,3.0,6.0,-37.8196782,144.97120759999999,-37.773845,144.9836895,5977.0,2018-06-06,05:20:42,1321.3200000000004,05:42:43,14.47
197,ID5593813987,2,3.0,9.0,-37.821107299999994,145.00157919999998,-38.1109156,144.65417250000002,46999.0,2018-07-24,01:55:45,11282.94,05:03:47,782.69
198,ID1169023178,0,5.0,3.0,-37.805876700000006,144.92955780000003,-37.8214346,144.99866719999997,7443.0,2018-03-03,05:40:46,1740.6599999999994,06:09:46,16.31
199,ID3741698545,1,5.0,4.0,-37.805738899999994,144.9295765,-37.8127402,145.0130446,8445.0,2018-06-30,15:02:24,2181.4200000000005,15:38:45,17.88
200,ID5738135982,2,2.0,6.0,-37.814331700000004,144.9359226,-37.7874325,144.9803767,6064.0,2018-02-28,15:50:34,1524.7200000000007,16:15:58,124.13
201,ID3119601597,1,9.0,3.0,-38.1109156,144.65417250000002,-37.812621899999996,144.972486,44246.0,2018-01-06,09:04:12,10664.160000000002,12:01:56,55.08
202,ID1512405533,0,1.0,4.0,-37.800959399999996,144.9566969,-37.8090808,145.0003989,4350.0,2018-06-30,12:25:26,1082.4000000000003,12:43:28,8.27
203,ID1819699179,0,1.0,6.0,-37.8145317,144.9382023,-37.7738026,144.98364660000001,9784.0,2018-06-30,04:02:52,2978.64,04:52:30,17.99
204,ID3583635947,1,2.0,6.0,-37.8139411,144.9357557,-37.7874325,144.9803767,6116.0,2018-04-30,02:22:24,1540.7400000000007,02:48:04,22.25
205,ID3749690590,1,3.0,2.0,-37.8148807,144.974528,-37.8256534,144.9298935,9474.0,2018-02-10,22:02:47,2334.9,22:41:41,27.45
206,ID3693166538,1,2.0,7.0,-37.808944200000006,144.92577340000003,-37.8618349,144.90571599999998,11460.0,2018-02-08,22:01:23,3627.6,23:01:50,28.75
207,ID1524199772,0,5.0,7.0,-37.7996429,144.926002,-37.8618349,144.90571599999998,12103.0,2018-06-09,11:11:16,3841.6200000000013,12:15:17,12.09
208,ID1262033073,0,5.0,9.0,-37.8018706,144.93767830000002,-38.1109156,144.65417250000002,43847.0,2018-03-09,09:54:21,10517.34,12:49:38,18.03
209,ID3262340755,1,8.0,2.0,-37.8158343,145.04645,-37.8244413,144.9526875,9120.0,2018-06-30,09:00:55,2603.699999999997,09:44:18,14.33
210,ID5797809501,2,9.0,6.0,-38.1109156,144.65417250000002,-37.7907967,144.985865,47193.0,2018-01-16,17:17:28,11535.780000000008,20:29:43,790.36
211,ID1844305921,0,8.0,6.0,-37.8158343,145.04645,-37.7907967,144.985865,7470.0,2018-02-28,19:34:06,2302.380000000001,20:12:28,9.82
212,ID1977514473,0,1.0,8.0,-37.8044436,144.9492177,-37.8158343,145.04645,8818.0,2018-06-30,15:49:32,2534.94,16:31:46,11.3
213,ID1175110179,0,3.0,9.0,-37.824155499999996,144.98390569999998,-38.1109156,144.65417250000002,45689.0,2018-02-11,01:49:22,11030.28,04:53:12,28.91
214,ID1464453470,0,2.0,8.0,-37.8227347,144.9311156,-37.807202000000004,145.0266373,10472.0,2018-06-30,15:32:53,2584.08,16:15:57,10.55
215,ID1468275888,0,5.0,1.0,-37.8049453,144.9284165,-37.803549100000005,144.9730654,4523.0,2018-02-28,23:29:43,1237.7400000000007,23:50:20,12.32
216,ID3633178332,1,8.0,3.0,-37.807202000000004,145.0266373,-37.8253837,144.9815371,6002.0,2018-04-10,04:56:26,1465.9800000000007,05:20:51,18.47
217,ID5694183123,2,5.0,3.0,-37.813801,144.92699919999998,-37.8249054,144.9919171,7431.0,2018-05-17,02:52:44,1924.02,03:24:48,158.3
218,ID1537556659,0,3.0,8.0,-37.821150700000004,144.9982666,-37.8158343,145.04645,5231.0,2018-05-22,11:01:29,1604.64,11:28:13,4.31
219,ID1209515951,0,8.0,2.0,-37.807202000000004,145.0266373,-37.8184938,144.94421430000003,8571.0,2018-02-23,15:59:01,2201.7,16:35:42,9.08
220,ID1547774847,0,7.0,6.0,-37.8618349,144.90571599999998,-37.7907967,144.985865,11711.0,2018-06-19,22:56:10,3859.7999999999984,00:00:29,18.53
221,ID3845028146,1,3.0,4.0,-37.811713399999995,145.0010092,-37.7999316,145.0025207,1838.0,2018-06-13,12:48:15,463.32,12:55:58,11.1
222,ID3715843669,1,3.0,7.0,-37.82046939999999,144.98505469999998,-37.8618349,144.90571599999998,9141.0,2018-03-15,22:03:03,3001.5,22:53:04,26.89
223,ID3143251236,1,4.0,8.0,-37.809502200000004,145.00433600000002,-37.8158343,145.04645,3924.0,2018-02-10,01:07:08,1288.2,01:28:36,20.15
224,ID5795734336,2,3.0,2.0,-37.8221479,144.97905500000002,-37.8236199,144.94296210000002,3710.0,2018-03-20,02:48:41,1010.3400000000003,03:05:31,97.77
225,ID1514710024,0,1.0,6.0,-37.8211591,144.947382,-37.7738026,144.98364660000001,9839.0,2018-07-15,10:55:02,2999.58,11:45:01,10.35
226,ID3536872105,1,1.0,8.0,-37.8140381,144.9713121,-37.8158343,145.04645,7075.0,2018-02-26,22:04:18,2069.2200000000007,22:38:47,23.82
227,ID3820019397,1,6.0,4.0,-37.7874421,144.9804091,-37.8127666,145.0127195,5709.0,2018-07-15,03:34:59,1462.8599999999994,03:59:21,24.13
228,ID1662410938,0,5.0,8.0,-37.8086589,144.9259279,-37.807202000000004,145.0266373,9733.0,2018-04-17,06:17:06,2525.04,06:59:11,6.57
229,ID3700531285,1,7.0,2.0,-37.8618349,144.90571599999998,-37.814859600000005,144.92351340000002,12373.0,2018-03-14,22:40:28,3994.019999999997,23:47:02,29.68
230,ID3261653920,1,3.0,5.0,-37.8232251,144.9862043,-37.8042426,144.9171674,7090.0,2018-05-02,09:19:54,1827.9,09:50:21,12.67
231,ID1628811282,0,7.0,9.0,-37.8618349,144.90571599999998,-38.1109156,144.65417250000002,50797.0,2018-04-09,20:51:08,13173.36,00:30:41,24.01
232,ID3718729363,1,6.0,2.0,-37.7874325,144.9803767,-37.8172224,144.9490057,5254.0,2018-07-02,14:50:46,1259.2799999999995,15:11:45,13.79
233,ID1644014769,0,3.0,1.0,-37.816770700000006,144.99479519999997,-37.81879910000001,144.95732560000002,3614.0,2018-03-26,12:46:17,890.3400000000003,13:01:07,9.58
234,ID3171740128,1,8.0,7.0,-37.807202000000004,145.0266373,-37.8618349,144.90571599999998,13986.0,2018-07-20,04:49:22,4298.280000000002,06:01:00,32.43
235,ID1792542856,0,2.0,9.0,-37.8254365,144.93589680000002,-38.1109156,144.65417250000002,43396.0,2018-04-27,18:24:36,10480.56,21:19:16,22.04
236,ID3444640321,1,6.0,2.0,-37.7738026,144.98364660000001,-37.8099904,144.939743,10381.0,2018-06-19,08:40:01,3128.1,09:32:09,17.77
237,ID3749873971,1,5.0,7.0,-37.799296000000005,144.9354505,-37.8618349,144.90571599999998,11278.0,2018-02-10,13:26:16,3711.900000000001,14:28:07,29.7
238,ID5442284009,2,3.0,8.0,-37.822236100000005,144.96774319999997,-37.807202000000004,145.0266373,6837.0,2018-05-15,19:34:49,1761.9600000000007,20:04:10,138.54
239,ID3965974939,1,1.0,6.0,-37.8128878,144.9641366,-37.7874421,144.9804091,3670.0,2018-07-11,20:44:43,966.4800000000004,21:00:49,11.82
240,ID3733620322,1,3.0,5.0,-37.8197255,144.9792496,-37.806496,144.9325212,5107.0,2018-07-27,03:37:22,1232.3399999999995,03:57:54,20.08
241,ID1233536222,0,6.0,4.0,-37.7908183,144.9857929,-37.7964505,145.0087756,3468.0,2018-01-20,20:14:42,940.98,20:30:22,11.2
242,ID3886695665,1,1.0,3.0,-37.7937749,144.9584623,-37.8192396,144.98695159999997,4564.0,2018-01-08,11:55:47,1006.0199999999996,12:12:33,10.48
243,ID1277288369,0,7.0,1.0,-37.8618349,144.90571599999998,-37.8023258,144.9578716,9439.0,2018-05-28,17:48:29,3159.8999999999983,18:41:08,9.81
244,ID5931451825,2,9.0,1.0,-38.1109156,144.65417250000002,-37.818826,144.95315680000002,42432.0,2018-07-24,10:17:02,10211.939999999997,13:07:13,693.56
245,ID1572392531,0,4.0,1.0,-37.8080174,144.9955836,-37.80014179999999,144.9625143,3424.0,2018-05-26,16:55:02,857.7600000000003,17:09:19,11.74
246,ID1643454448,0,7.0,2.0,-37.8618349,144.90571599999998,-37.812728299999996,144.9425214,9879.0,2018-02-19,13:50:47,3277.9799999999987,14:45:24,11.92
247,ID5917894894,2,1.0,2.0,-37.818629,144.9629936,-37.8125275,144.93620890000003,3519.0,2018-05-28,05:29:37,881.2199999999998,05:44:18,89.23
248,ID5362479694,2,9.0,2.0,-38.1109156,144.65417250000002,-37.812287700000006,144.9372642,42927.0,2018-07-09,17:24:23,10288.499999999996,20:15:51,707.29
249,ID5286942123,2,6.0,8.0,-37.773845,144.9836895,-37.8158343,145.04645,10698.0,2018-02-11,21:53:48,2756.46,22:39:44,220.85
250,ID1218587671,0,1.0,4.0,-37.8029429,144.9633573,-37.801559600000004,145.00710690000003,4419.0,2018-01-13,02:46:29,1166.8200000000004,03:05:55,14.46
251,ID3796355736,1,7.0,1.0,-37.8618349,144.90571599999998,-37.8049456,144.94307519999998,10241.0,2018-06-09,13:42:02,3406.199999999999,14:38:48,26.76
252,ID5983501769,2,5.0,8.0,-37.8126695,144.9315696,-37.8158343,145.04645,11187.0,2018-03-02,16:22:33,3137.76,17:14:50,231.44
253,ID5446369758,2,7.0,1.0,-37.8618349,144.90571599999998,-37.8189455,144.953212,8525.0,2018-02-27,15:06:42,2926.1399999999976,15:55:28,216.62
254,ID1583328731,0,1.0,9.0,-37.8046538,144.945257,-38.1109156,144.65417250000002,43269.0,2018-04-25,23:14:52,10383.6,02:07:55,27.01
255,ID3986705241,1,1.0,4.0,-37.7996032,144.9606034,-37.8079403,145.00879650000002,5130.0,2018-05-11,23:23:35,1310.0400000000004,23:45:25,20.66
256,ID3703538217,1,6.0,1.0,-37.7738026,144.98364660000001,-37.8124655,144.97437390000002,7692.0,2018-01-21,01:59:28,2453.0999999999995,02:40:21,28.02
257,ID5574936734,2,8.0,3.0,-37.807202000000004,145.0266373,-37.8236638,144.9675483,7002.0,2018-02-09,17:19:14,1816.500000000001,17:49:30,142.6
258,ID3166879082,1,7.0,4.0,-37.8618349,144.90571599999998,-37.8125849,145.01552869999998,13142.0,2018-03-07,01:57:52,4110.419999999998,03:06:22,30.27
259,ID3647587688,1,9.0,7.0,-38.1109156,144.65417250000002,-37.8618349,144.90571599999998,50797.0,2018-04-28,17:41:56,13204.979999999996,21:22:00,69.7
260,ID3867846127,1,6.0,2.0,-37.7874325,144.9803767,-37.8164251,144.94587109999998,5265.0,2018-05-05,23:24:53,1282.38,23:46:15,23.29
261,ID1610332495,0,1.0,8.0,-37.812512100000006,144.9430819,-37.807202000000004,145.0266373,8120.0,2018-01-20,09:10:01,2093.580000000001,09:44:54,8.12
262,ID1955037698,0,9.0,4.0,-38.1109156,144.65417250000002,-37.8118438,145.00041519999996,46859.0,2018-05-03,12:51:16,11200.74,15:57:56,23.06
263,ID3642616065,1,1.0,9.0,-37.811082899999995,144.9588361,-38.1109156,144.65417250000002,43185.0,2018-04-06,20:23:41,10442.94,23:17:43,53.84
264,ID3499006909,1,4.0,1.0,-37.799236900000004,145.0042506,-37.8066263,144.9615746,4789.0,2018-05-18,08:04:41,1204.74,08:24:45,9.86
265,ID1642156844,0,7.0,6.0,-37.8618349,144.90571599999998,-37.773845,144.9836895,13169.0,2018-05-18,15:38:05,3863.5799999999986,16:42:28,9.99
266,ID5771069863,2,1.0,3.0,-37.8008069,144.9735614,-37.8110328,144.99006,2490.0,2018-01-16,07:55:40,610.2000000000003,08:05:50,52.72
267,ID1797644692,0,1.0,4.0,-37.8094949,144.9726843,-37.801081200000006,145.0146905,4545.0,2018-02-26,22:37:39,1257.78,22:58:36,12.82
268,ID5720773996,2,7.0,5.0,-37.8618349,144.90571599999998,-37.8091162,144.9319332,10914.0,2018-07-20,12:16:08,3539.459999999998,13:15:07,257.1
269,ID3127641833,1,3.0,8.0,-37.8231549,144.9824744,-37.8158343,145.04645,7008.0,2018-07-20,07:52:02,2022.3,08:25:44,12.89
270,ID3947622900,1,3.0,5.0,-37.81177879999999,144.9957427,-37.805381,144.9363949,5612.0,2018-06-21,08:47:11,1477.5,09:11:48,11.4
271,ID1703635738,0,7.0,5.0,-37.8618349,144.90571599999998,-37.816478000000004,144.9283509,11524.0,2018-01-13,11:37:07,3725.8799999999987,12:39:12,11.12
272,ID1313819753,0,7.0,3.0,-37.8618349,144.90571599999998,-37.8095703,144.98888080000003,10064.0,2018-07-07,08:21:07,3391.079999999998,09:17:38,10.13
273,ID5806301908,2,4.0,3.0,-37.8115122,144.99648969999998,-37.824432200000004,144.9757989,3030.0,2018-03-15,04:26:30,699.9599999999997,04:38:09,75.68
274,ID1994353516,0,5.0,9.0,-37.8048626,144.92443469999998,-38.1109156,144.65417250000002,44041.0,2018-01-08,14:21:27,10556.04,17:17:23,22.37
275,ID1387598157,0,8.0,3.0,-37.8158343,145.04645,-37.8251248,144.98470369999998,6902.0,2018-04-15,09:29:28,2026.2,10:03:14,8.44
276,ID5514404100,2,3.0,6.0,-37.810602,145.00082680000003,-37.7907967,144.985865,3444.0,2018-03-09,20:08:40,970.38,20:24:50,83.75
277,ID3235733033,1,8.0,1.0,-37.8158343,145.04645,-37.8024164,144.9435114,9277.0,2018-03-21,22:32:50,2530.86,23:15:00,23.48
278,ID1362315002,0,9.0,4.0,-38.1109156,144.65417250000002,-37.810164799999995,144.99648009999999,46597.0,2018-01-16,01:01:32,11192.460000000005,04:08:04,24.03
279,ID1577109281,0,3.0,5.0,-37.8138638,144.9725823,-37.7972646,144.93133490000002,5528.0,2018-04-09,19:08:01,1449.1800000000005,19:32:10,9.29
